id,created_at,is_by_new_user,last_payment_total_price,last_payment_total_price_eur,total_pharmacy,total_pharmacy_eur,user_id,status_finished_at,shipping_date,time_slot_start,time_slot_end
3093340,26/11/2023 18:55,0,91.22,46.64,0,0,48616,27/11/2023 17:12,27/11/2023,1700,1800
3085840,24/11/2023 20:59,0,102.25,52.28,0,0,70463,27/11/2023 17:48,27/11/2023,1700,1800
3093942,26/11/2023 23:28,0,251.27,128.47,0,0,41962,27/11/2023 20:20,27/11/2023,2000,2100
3095882,27/11/2023 14:10,0,113.97,58.27,0,0,93454,27/11/2023 19:09,27/11/2023,1900,2000
3097208,27/11/2023 22:01,0,233.33,119.3,13.77,7.04,17323,28/11/2023 12:33,28/11/2023,1200,1300
3098382,28/11/2023 10:57,0,109.23,55.85,0,0,181306,28/11/2023 16:02,28/11/2023,1600,1700
3098785,28/11/2023 12:25,0,82.46,42.16,0,0,201614,28/11/2023 16:46,28/11/2023,1700,1800
3099823,28/11/2023 16:29,0,84.84,43.37,0,0,154231,28/11/2023 21:39,28/11/2023,2100,2200
3096380,27/11/2023 16:36,0,533.65,272.85,0,0,17923,28/11/2023 09:55,28/11/2023,900,1000
3099153,28/11/2023 13:43,0,180.08,92.08,0,0,123059,28/11/2023 16:10,28/11/2023,1600,1700
3095887,27/11/2023 14:12,0,178.79,91.41,0,0,92204,28/11/2023 09:10,28/11/2023,900,1000
3097369,27/11/2023 23:23,0,108.47,55.46,0,0,104307,28/11/2023 15:45,28/11/2023,1600,1700
3099341,28/11/2023 14:20,0,31.28,15.99,0,0,57050,28/11/2023 20:38,28/11/2023,2000,2100
3097628,28/11/2023 07:31,1,60.41,30.89,0,0,203734,28/11/2023 19:17,28/11/2023,1900,2000
3099013,28/11/2023 13:15,0,267.25,136.64,0,0,64935,28/11/2023 18:48,28/11/2023,1800,1900
3096197,27/11/2023 15:25,0,160.91,82.27,0,0,186081,28/11/2023 08:48,28/11/2023,800,900
3098087,28/11/2023 09:56,0,137.9,70.51,0,0,40146,28/11/2023 16:58,28/11/2023,1700,1800
3097258,27/11/2023 22:19,0,101.45,51.87,0,0,11308,28/11/2023 12:57,28/11/2023,1200,1300
3096941,27/11/2023 20:15,0,150.78,77.1,0,0,69305,28/11/2023 13:51,28/11/2023,1400,1500
3100813,28/11/2023 23:40,0,106.94,54.68,0,0,53248,29/11/2023 14:15,29/11/2023,1400,1500
3101575,29/11/2023 10:27,0,82.79,42.33,0,0,199412,29/11/2023 14:46,29/11/2023,1400,1500
3101706,29/11/2023 11:03,0,251.56,128.62,59.16,30.25,95857,29/11/2023 15:20,29/11/2023,1500,1600
3101824,29/11/2023 11:32,0,208.43,106.57,0,0,39132,29/11/2023 14:59,29/11/2023,1500,1600
3103319,29/11/2023 17:28,0,196.55,100.5,0,0,61285,29/11/2023 21:12,29/11/2023,2100,2200
3101411,29/11/2023 09:50,0,114.36,58.47,0,0,35272,29/11/2023 13:00,29/11/2023,1300,1400
3103148,29/11/2023 16:29,0,97.34,49.77,0,0,175484,29/11/2023 20:25,29/11/2023,2000,2100
3101497,29/11/2023 10:11,0,115.64,59.12,0,0,159747,29/11/2023 17:09,29/11/2023,1700,1800
3101162,29/11/2023 08:43,0,112.09,57.31,0,0,124296,29/11/2023 13:08,29/11/2023,1300,1400
3101480,29/11/2023 10:08,0,71.85,36.74,0,0,180235,29/11/2023 16:59,29/11/2023,1600,1700
3100886,29/11/2023 00:51,1,183.66,93.9,27.38,14,203906,29/11/2023 11:46,29/11/2023,1200,1300
3101091,29/11/2023 08:12,0,106.35,54.38,0,0,70091,29/11/2023 12:28,29/11/2023,1200,1300
3101085,29/11/2023 08:07,0,87.98,44.98,0,0,8911,29/11/2023 12:38,29/11/2023,1200,1300
3101412,29/11/2023 09:51,0,53.95,27.58,0,0,181254,29/11/2023 18:30,29/11/2023,1800,1900
3100089,28/11/2023 18:01,0,267.32,136.68,0,0,145436,29/11/2023 09:57,29/11/2023,1000,1100
3100694,28/11/2023 22:24,0,344.05,175.9,0,0,115599,29/11/2023 12:46,29/11/2023,1300,1400
3102889,29/11/2023 15:18,0,57.33,29.32,0,0,198112,29/11/2023 20:11,29/11/2023,2100,2200
3010720,31/10/2023 11:42,0,89.59,45.81,0,0,167646,31/10/2023 13:48,31/10/2023,1400,1500
3010866,31/10/2023 12:18,0,43.58,22.29,0,0,96111,31/10/2023 15:22,31/10/2023,1500,1600
3012213,31/10/2023 21:13,0,143.87,73.56,0,0,63941,1/11/2023 08:52,1/11/2023,900,1000
3012447,1/11/2023 01:18,0,168.14,85.97,0,0,170635,1/11/2023 11:52,1/11/2023,1200,1300
3017191,2/11/2023 15:33,0,125.59,64.22,0,0,15965,2/11/2023 19:32,2/11/2023,1900,2000
3020393,3/11/2023 16:25,0,173.89,88.9,0,0,88194,3/11/2023 20:05,3/11/2023,2000,2100
3023950,4/11/2023 16:19,0,65.71,33.6,24.01,12.28,28277,5/11/2023 09:53,5/11/2023,900,1000
3028095,6/11/2023 09:53,0,167.89,85.84,80.62,41.22,66047,6/11/2023 12:17,6/11/2023,1200,1300
3028391,6/11/2023 11:09,0,140.03,71.6,0,0,99901,6/11/2023 13:30,6/11/2023,1400,1500
3028682,6/11/2023 12:24,0,5.88,3.01,0,0,189872,6/11/2023 19:34,6/11/2023,1900,2000
3033256,7/11/2023 23:15,0,264.52,135.24,0,0,156112,8/11/2023 11:16,8/11/2023,1100,1200
3037107,9/11/2023 09:53,0,110.43,56.46,0,0,169820,9/11/2023 13:51,9/11/2023,1300,1400
3039795,10/11/2023 08:23,0,68.15,34.85,0,0,134192,10/11/2023 11:05,10/11/2023,1100,1200
3047144,12/11/2023 11:59,0,73.95,37.81,0,0,152236,12/11/2023 15:12,12/11/2023,1500,1600
3050509,13/11/2023 12:49,0,88.72,45.36,0,0,22528,13/11/2023 16:28,13/11/2023,1600,1700
3050689,13/11/2023 13:30,0,199.53,102.02,0,0,85548,13/11/2023 16:51,13/11/2023,1600,1700
3052091,13/11/2023 22:42,0,115.41,59.01,0,0,38122,14/11/2023 09:50,14/11/2023,1000,1100
3052376,14/11/2023 07:21,0,45.3,23.17,0,0,9271,14/11/2023 11:30,14/11/2023,1100,1200
3054072,14/11/2023 16:27,0,40.04,20.47,0,0,9500,15/11/2023 10:48,15/11/2023,1100,1200
3060525,16/11/2023 20:41,0,141.16,72.17,57.22,29.26,18544,17/11/2023 09:18,17/11/2023,900,1000
3061921,17/11/2023 11:55,0,125.19,64.01,0,0,174443,17/11/2023 17:07,17/11/2023,1800,1900
3063536,17/11/2023 20:26,0,172.59,88.24,0,0,50824,18/11/2023 09:38,18/11/2023,1000,1100
3067765,19/11/2023 00:44,0,63.89,32.67,0,0,114594,20/11/2023 10:39,20/11/2023,1000,1100
3074580,21/11/2023 10:56,0,51.12,26.13,0,0,64766,21/11/2023 14:56,21/11/2023,1400,1500
3076894,22/11/2023 08:16,0,145.4,74.34,72.63,37.14,175514,22/11/2023 16:19,22/11/2023,1600,1700
3078787,22/11/2023 17:00,0,104.56,53.46,40.45,20.68,162286,22/11/2023 19:41,22/11/2023,2000,2100
3081443,23/11/2023 14:41,0,65.82,33.66,0,0,197274,23/11/2023 17:15,23/11/2023,1700,1800
3081601,23/11/2023 15:26,0,97.74,49.97,0,0,198195,23/11/2023 18:28,23/11/2023,1800,1900
3081729,23/11/2023 16:00,0,113.55,58.06,0,0,97896,24/11/2023 09:32,24/11/2023,1000,1100
3084932,24/11/2023 15:50,0,201.55,103.05,0,0,69063,24/11/2023 18:47,24/11/2023,1800,1900
3086839,25/11/2023 09:51,0,151.71,77.57,0,0,96908,25/11/2023 13:54,25/11/2023,1300,1400
3090609,26/11/2023 08:16,0,64.74,33.1,0,0,42168,27/11/2023 08:28,27/11/2023,900,1000
3093063,26/11/2023 17:13,0,272.54,139.35,62.38,31.89,92119,27/11/2023 10:03,27/11/2023,1000,1100
3095159,27/11/2023 11:47,0,148.66,76.01,0,0,64302,28/11/2023 09:56,28/11/2023,900,1000
3099098,28/11/2023 13:32,0,126.37,64.61,9.96,5.09,54859,28/11/2023 19:35,28/11/2023,1900,2000
3100466,28/11/2023 20:52,0,35.41,18.11,0,0,109781,29/11/2023 11:13,29/11/2023,1100,1200
3101670,29/11/2023 10:53,0,102.13,52.21,0,0,150438,29/11/2023 14:57,29/11/2023,1500,1600
3102809,29/11/2023 15:02,0,63.62,32.53,0,0,121992,29/11/2023 18:02,29/11/2023,1800,1900
3105468,30/11/2023 13:06,0,156.07,79.8,8.11,4.15,58495,30/11/2023 15:54,30/11/2023,1500,1600
3106600,30/11/2023 18:13,0,68.54,35.05,0,0,26808,30/11/2023 22:20,30/11/2023,2200,2300
3104476,30/11/2023 08:55,0,47.51,24.29,0,0,51664,30/11/2023 14:05,30/11/2023,1400,1500
3104975,30/11/2023 11:01,0,187.41,95.82,18.42,9.41,57185,30/11/2023 13:58,30/11/2023,1400,1500
3103574,29/11/2023 19:19,0,140.94,72.07,0,0,7727,30/11/2023 10:04,30/11/2023,1000,1100
3105153,30/11/2023 11:47,0,129.73,66.33,0,0,52318,30/11/2023 14:17,30/11/2023,1400,1500
3103827,29/11/2023 21:37,0,81.44,41.64,0,0,124296,30/11/2023 11:38,30/11/2023,1100,1200
3103744,29/11/2023 20:53,0,35.85,18.32,0,0,8506,30/11/2023 09:58,30/11/2023,900,1000
3103886,29/11/2023 22:09,0,226.97,116.04,32.36,16.54,127032,30/11/2023 12:04,30/11/2023,1200,1300
3103062,29/11/2023 16:02,0,37.47,19.16,0,0,188703,30/11/2023 08:23,30/11/2023,800,900
3106276,30/11/2023 16:36,0,58.73,30.03,0,0,24886,30/11/2023 20:17,30/11/2023,2000,2100
3103056,29/11/2023 16:01,0,35.23,18.02,0,0,153822,30/11/2023 09:55,30/11/2023,900,1000
3104509,30/11/2023 09:07,0,49.54,25.33,0,0,89050,30/11/2023 12:51,30/11/2023,1200,1300
3109582,1/12/2023 17:03,0,116.51,59.57,0,0,109733,1/12/2023 19:36,1/12/2023,2000,2100
3106878,30/11/2023 20:21,0,202.2,103.38,0,0,30834,1/12/2023 13:26,1/12/2023,1300,1400
3107301,30/11/2023 23:52,0,57.89,29.6,0,0,120096,1/12/2023 14:01,1/12/2023,1400,1500
3108511,1/12/2023 12:28,0,113.01,57.78,0,0,196525,1/12/2023 15:27,1/12/2023,1500,1600
3106788,30/11/2023 19:35,0,130.18,66.56,0,0,99629,1/12/2023 08:08,1/12/2023,800,900
3109229,1/12/2023 15:17,0,111.32,56.91,0,0,45846,1/12/2023 18:02,1/12/2023,1800,1900
3109554,1/12/2023 16:55,0,134.68,68.86,0,0,52833,1/12/2023 20:08,1/12/2023,2000,2100
3108381,1/12/2023 11:54,0,118.28,60.47,0,0,113953,1/12/2023 14:52,1/12/2023,1400,1500
3109375,1/12/2023 16:04,0,159.82,81.72,0,0,195153,1/12/2023 19:08,1/12/2023,1900,2000
3109705,1/12/2023 17:38,0,166.05,84.9,2.11,1.08,95109,1/12/2023 20:16,1/12/2023,2000,2100
3107094,30/11/2023 21:58,0,25.57,13.08,0,0,181228,1/12/2023 10:27,1/12/2023,1000,1100
3107731,1/12/2023 09:29,0,83.45,42.67,0,0,15708,1/12/2023 11:32,1/12/2023,1200,1300
3106683,30/11/2023 18:44,0,119.63,61.16,0,0,40811,1/12/2023 16:12,1/12/2023,1600,1700
3108872,1/12/2023 13:47,0,175.67,89.82,0,0,24939,1/12/2023 19:58,1/12/2023,2000,2100
3106802,30/11/2023 19:49,0,153.13,78.29,0,0,34322,1/12/2023 11:41,1/12/2023,1200,1300
3107637,1/12/2023 08:56,0,49.23,25.17,0,0,143745,1/12/2023 11:38,1/12/2023,1200,1300
3109322,1/12/2023 15:45,0,244.9,125.22,0,0,193212,1/12/2023 18:26,1/12/2023,1800,1900
3106596,30/11/2023 18:12,0,203.06,103.82,0,0,199819,1/12/2023 09:08,1/12/2023,900,1000
3108418,1/12/2023 12:05,0,154.91,79.21,0,0,8773,1/12/2023 14:41,1/12/2023,1500,1600
3106543,30/11/2023 17:50,0,131.28,67.12,0,0,9385,1/12/2023 11:08,1/12/2023,1100,1200
3109151,1/12/2023 14:56,0,175.95,89.96,0,0,8968,1/12/2023 18:07,1/12/2023,1800,1900
3107898,1/12/2023 10:07,0,97.68,49.95,0,0,36807,1/12/2023 15:55,1/12/2023,1600,1700
3109058,1/12/2023 14:34,0,143.27,73.25,0,0,145495,1/12/2023 18:00,1/12/2023,1800,1900
3107822,1/12/2023 09:48,0,148.36,75.85,0,0,83817,1/12/2023 12:54,1/12/2023,1200,1300
3108613,1/12/2023 12:47,0,123.7,63.25,0,0,33028,1/12/2023 19:39,1/12/2023,1900,2000
3106364,30/11/2023 16:52,0,488.66,249.85,0,0,17556,1/12/2023 12:04,1/12/2023,1200,1300
3108758,1/12/2023 13:21,1,118.55,60.61,0,0,204252,1/12/2023 18:41,1/12/2023,1800,1900
3105209,30/11/2023 12:01,0,111.2,56.86,0,0,60214,1/12/2023 08:33,1/12/2023,900,1000
3111679,2/12/2023 12:21,0,56.87,29.08,0,0,82377,2/12/2023 15:50,2/12/2023,1500,1600
3110411,1/12/2023 23:14,0,303.8,155.34,0,0,101996,2/12/2023 13:14,2/12/2023,1300,1400
3111286,2/12/2023 11:05,0,196.39,100.41,0,0,122661,2/12/2023 13:37,2/12/2023,1300,1400
3113034,2/12/2023 18:03,0,116.94,59.79,0,0,65073,2/12/2023 21:21,2/12/2023,2100,2200
3110053,1/12/2023 19:45,0,169.77,86.8,16.53,8.44,73763,2/12/2023 09:46,2/12/2023,900,1000
3110289,1/12/2023 21:56,0,81.6,41.72,0,0,31958,2/12/2023 11:48,2/12/2023,1100,1200
3110813,2/12/2023 08:49,0,150.23,76.81,0,0,11308,2/12/2023 12:47,2/12/2023,1200,1300
3105119,30/11/2023 11:39,0,363.63,185.92,73.69,37.68,61526,2/12/2023 08:00,2/12/2023,800,900
3102594,29/11/2023 14:14,0,261.95,133.94,0,0,15429,2/12/2023 11:59,2/12/2023,1200,1300
3111721,2/12/2023 12:30,0,113.67,58.12,0,0,81874,2/12/2023 15:30,2/12/2023,1500,1600
3112679,2/12/2023 16:20,0,134.62,68.83,0,0,74876,2/12/2023 19:23,2/12/2023,1900,2000
3111632,2/12/2023 12:11,0,112.7,57.62,8.68,4.44,14133,2/12/2023 15:47,2/12/2023,1500,1600
3110444,1/12/2023 23:32,0,184.53,94.35,0,0,40939,2/12/2023 10:49,2/12/2023,1100,1200
3111540,2/12/2023 11:51,0,150.27,76.83,0,0,54500,2/12/2023 14:24,2/12/2023,1400,1500
3111773,2/12/2023 12:44,0,112.82,57.68,0,0,47803,2/12/2023 15:25,2/12/2023,1500,1600
3110220,1/12/2023 21:13,0,265.5,135.75,0,0,114197,2/12/2023 13:31,2/12/2023,1300,1400
3112385,2/12/2023 15:00,0,45.31,23.17,0,0,103650,2/12/2023 18:11,2/12/2023,1800,1900
3110134,1/12/2023 20:20,0,71.5,36.56,0,0,113738,3/12/2023 08:46,3/12/2023,800,900
3114945,3/12/2023 11:48,0,83.19,42.54,0,0,86384,3/12/2023 14:35,3/12/2023,1500,1600
3114151,3/12/2023 09:08,0,112.29,57.41,0,0,85493,3/12/2023 12:58,3/12/2023,1300,1400
3115784,3/12/2023 13:58,0,81.04,41.43,0,0,36544,3/12/2023 18:35,3/12/2023,1800,1900
3114308,3/12/2023 09:55,0,119.73,61.22,0,0,18375,3/12/2023 12:57,3/12/2023,1300,1400
3115680,3/12/2023 13:39,0,204.59,104.61,0,0,42019,3/12/2023 17:53,3/12/2023,1800,1900
3115079,3/12/2023 12:07,0,160.1,81.86,0,0,57715,3/12/2023 18:33,3/12/2023,1800,1900
3115485,3/12/2023 13:07,0,156.98,80.27,0,0,40680,3/12/2023 18:12,3/12/2023,1800,1900
3113541,2/12/2023 21:42,0,130.94,66.94,0,0,44147,3/12/2023 11:08,3/12/2023,1100,1200
3114195,3/12/2023 09:24,0,191.94,98.13,0,0,75517,3/12/2023 13:16,3/12/2023,1300,1400
3113588,2/12/2023 22:04,0,127.37,65.12,0,0,69414,3/12/2023 14:19,3/12/2023,1400,1500
3113785,2/12/2023 23:48,0,215.55,110.21,0,0,107693,3/12/2023 11:39,3/12/2023,1100,1200
3114909,3/12/2023 11:43,0,86.64,44.3,0,0,17356,3/12/2023 15:41,3/12/2023,1500,1600
3116169,3/12/2023 15:14,0,103.12,52.73,0,0,186826,3/12/2023 19:46,3/12/2023,2000,2100
3113645,2/12/2023 22:28,0,288.41,147.46,37.63,19.24,82113,3/12/2023 18:34,3/12/2023,1800,1900
3082729,23/11/2023 22:25,0,170.76,87.31,0,0,186948,24/11/2023 20:06,24/11/2023,2000,2100
3096327,27/11/2023 16:18,0,56.94,29.11,0,0,133560,7/12/2023 19:23,28/11/2023,800,900
3105487,30/11/2023 13:09,0,209.69,107.21,0,0,174303,1/12/2023 12:26,1/12/2023,1200,1300
3110635,2/12/2023 04:07,0,109.94,56.21,0,0,65562,2/12/2023 11:07,2/12/2023,1100,1200
3116444,3/12/2023 16:13,0,105.15,53.76,0,0,88607,4/12/2023 10:50,4/12/2023,1100,1200
3117842,4/12/2023 09:29,0,219.37,112.16,0,0,179196,4/12/2023 12:56,4/12/2023,1300,1400
3118195,4/12/2023 10:56,0,153.83,78.65,0,0,151909,4/12/2023 13:49,4/12/2023,1400,1500
3119084,4/12/2023 14:10,0,83.17,42.53,0,0,28526,4/12/2023 18:35,4/12/2023,1800,1900
3117029,3/12/2023 20:49,0,622.44,318.24,0,0,11401,4/12/2023 11:23,4/12/2023,1100,1200
3117072,3/12/2023 21:09,0,53.44,27.32,0,0,94165,4/12/2023 11:45,4/12/2023,1100,1200
3117186,3/12/2023 22:08,0,94.62,48.38,0,0,136680,4/12/2023 11:42,4/12/2023,1100,1200
3118860,4/12/2023 13:20,0,112.85,57.7,0,0,165013,4/12/2023 16:52,4/12/2023,1600,1700
3118977,4/12/2023 13:49,0,90.23,46.14,0,0,63968,4/12/2023 16:33,4/12/2023,1700,1800
3117912,4/12/2023 09:44,0,155.07,79.28,0,0,154787,4/12/2023 12:58,4/12/2023,1300,1400
3117200,3/12/2023 22:16,0,207.11,105.89,0,0,52398,4/12/2023 13:57,4/12/2023,1400,1500
3118076,4/12/2023 10:25,0,186.31,95.26,0,0,14464,4/12/2023 14:23,4/12/2023,1400,1500
3118244,4/12/2023 11:05,0,48.5,24.8,0,0,33160,4/12/2023 15:19,4/12/2023,1500,1600
3119055,4/12/2023 14:04,0,214,109.42,0,0,186286,4/12/2023 18:48,4/12/2023,1800,1900
3119294,4/12/2023 15:04,0,74.11,37.89,29.4,15.03,178898,4/12/2023 19:29,4/12/2023,1900,2000
3119554,4/12/2023 16:15,0,741.54,379.14,0,0,157948,4/12/2023 20:53,4/12/2023,2000,2100
3120297,4/12/2023 20:55,0,92.27,47.18,0,0,130941,5/12/2023 15:26,5/12/2023,1500,1600
3113844,3/12/2023 00:44,0,100.56,51.42,0,0,80502,5/12/2023 11:46,5/12/2023,1200,1300
3121410,5/12/2023 10:41,0,261.67,133.79,84.85,43.38,151191,5/12/2023 15:17,5/12/2023,1500,1600
3120389,4/12/2023 21:38,0,110.57,56.53,0,0,23025,5/12/2023 11:07,5/12/2023,1100,1200
3120223,4/12/2023 20:28,0,43.65,22.32,0,0,88143,5/12/2023 19:57,5/12/2023,2000,2100
3121688,5/12/2023 11:51,0,114.45,58.52,0,0,34277,5/12/2023 21:25,5/12/2023,2100,2200
3120983,5/12/2023 08:41,0,113.12,57.83,0,0,61998,5/12/2023 16:10,5/12/2023,1600,1700
3120679,5/12/2023 00:37,0,154.54,79.01,0,0,90219,5/12/2023 11:18,5/12/2023,1200,1300
3122424,5/12/2023 14:49,0,84.57,43.24,0,0,120661,5/12/2023 18:58,5/12/2023,1800,1900
3119877,4/12/2023 17:44,0,114.14,58.36,0,0,184995,5/12/2023 09:43,5/12/2023,900,1000
3121404,5/12/2023 10:40,1,65.3,33.39,0,0,200577,5/12/2023 13:16,5/12/2023,1300,1400
3123608,5/12/2023 21:48,0,198,101.23,0,0,25751,6/12/2023 11:46,6/12/2023,1100,1200
3126093,6/12/2023 14:58,0,113.71,58.14,0,0,65235,6/12/2023 19:26,6/12/2023,1900,2000
3126299,6/12/2023 16:04,0,69.25,35.41,0,0,12560,6/12/2023 20:22,6/12/2023,2000,2100
3124074,6/12/2023 06:02,0,244.04,124.78,0,0,175128,6/12/2023 13:59,6/12/2023,1400,1500
3122663,5/12/2023 15:49,0,88.97,45.49,0,0,36796,6/12/2023 08:35,6/12/2023,800,900
3124034,6/12/2023 03:15,0,198.04,101.25,0,0,27219,6/12/2023 11:52,6/12/2023,1200,1300
3124268,6/12/2023 08:25,0,99.3,50.77,0,0,46983,6/12/2023 11:44,6/12/2023,1200,1300
3123545,5/12/2023 21:25,0,114.32,58.45,0,0,161431,6/12/2023 10:01,6/12/2023,1000,1100
3126348,6/12/2023 16:22,0,81.51,41.68,0,0,97086,6/12/2023 20:41,6/12/2023,2000,2100
3123630,5/12/2023 21:56,0,94.68,48.41,0,0,63566,6/12/2023 11:38,6/12/2023,1100,1200
3124169,6/12/2023 07:53,0,114.49,58.53,0,0,163935,6/12/2023 14:23,6/12/2023,1400,1500
3125852,6/12/2023 13:51,0,39.99,20.44,0,0,92925,6/12/2023 18:11,6/12/2023,1800,1900
3121035,5/12/2023 09:03,0,205.9,105.28,0,0,52949,6/12/2023 10:27,6/12/2023,1000,1100
3125022,6/12/2023 11:11,0,258.99,132.42,0,0,126985,6/12/2023 15:00,6/12/2023,1500,1600
3124935,6/12/2023 10:55,1,99.51,50.88,0,0,205023,6/12/2023 17:55,6/12/2023,1700,1800
3127870,7/12/2023 10:24,0,61.07,31.22,0,0,137559,7/12/2023 12:53,7/12/2023,1300,1400
3129305,7/12/2023 15:47,0,197,100.72,21.41,10.94,21600,7/12/2023 18:13,7/12/2023,1800,1900
3128270,7/12/2023 11:50,0,78.9,40.34,24.1,12.33,36274,7/12/2023 14:04,7/12/2023,1400,1500
3128888,7/12/2023 14:11,0,65.41,33.45,0,0,60056,7/12/2023 18:32,7/12/2023,1800,1900
3129546,7/12/2023 16:44,1,84.16,43.03,0,0,205239,7/12/2023 20:19,7/12/2023,2000,2100
3128812,7/12/2023 13:55,0,75.72,38.72,15.44,7.89,155019,7/12/2023 16:41,7/12/2023,1600,1700
3127944,7/12/2023 10:40,0,154.5,79,0,0,122661,7/12/2023 12:38,7/12/2023,1300,1400
3128561,7/12/2023 12:56,0,107.03,54.73,41.74,21.34,52703,7/12/2023 15:07,7/12/2023,1500,1600
3129483,7/12/2023 16:26,0,118.05,60.36,0,0,147713,7/12/2023 19:14,7/12/2023,1900,2000
3127755,7/12/2023 09:55,0,137.61,70.36,0,0,55470,7/12/2023 15:19,7/12/2023,1500,1600
3128580,7/12/2023 13:01,0,177.17,90.58,0,0,168938,7/12/2023 17:03,7/12/2023,1700,1800
3128851,7/12/2023 14:04,0,189.12,96.7,17.59,9,25543,7/12/2023 18:54,7/12/2023,1800,1900
3127003,6/12/2023 22:08,0,431.43,220.59,0,0,111066,7/12/2023 09:57,7/12/2023,900,1000
3127842,7/12/2023 10:16,0,117.45,60.05,0,0,159785,7/12/2023 13:19,7/12/2023,1300,1400
3128373,7/12/2023 12:16,0,35.18,17.98,0,0,59170,7/12/2023 14:30,7/12/2023,1400,1500
3125330,6/12/2023 12:03,0,88.73,45.36,0,0,23459,7/12/2023 09:43,7/12/2023,900,1000
3128363,7/12/2023 12:13,0,77.66,39.7,0,0,165019,7/12/2023 18:42,7/12/2023,1800,1900
3127244,7/12/2023 01:18,0,136.01,69.54,0,0,90860,7/12/2023 10:28,7/12/2023,1000,1100
3128544,7/12/2023 12:53,0,97.78,50,0,0,68160,7/12/2023 19:16,7/12/2023,1900,2000
3130481,7/12/2023 22:28,0,131.49,67.23,0,0,54547,8/12/2023 10:47,8/12/2023,1000,1100
3133232,8/12/2023 17:10,0,183.33,93.73,0,0,103120,8/12/2023 21:33,8/12/2023,2100,2200
3128045,7/12/2023 11:00,0,148.86,76.11,0,0,65153,8/12/2023 10:45,8/12/2023,1100,1200
3130365,7/12/2023 21:37,0,120.75,61.73,0,0,93853,8/12/2023 10:00,8/12/2023,1000,1100
3130423,7/12/2023 22:08,0,52.93,27.06,21.71,11.1,74478,8/12/2023 10:12,8/12/2023,1000,1100
3131029,8/12/2023 09:02,0,89.42,45.72,0,0,44144,8/12/2023 12:54,8/12/2023,1300,1400
3131617,8/12/2023 11:13,0,312.37,159.71,0,0,62891,8/12/2023 14:09,8/12/2023,1400,1500
3131021,8/12/2023 08:59,0,119.45,61.07,0,0,45445,8/12/2023 13:39,8/12/2023,1300,1400
3130339,7/12/2023 21:27,0,124.4,63.61,0,0,74519,8/12/2023 09:57,8/12/2023,1000,1100
3132584,8/12/2023 14:28,0,113.88,58.23,0,0,80165,8/12/2023 17:35,8/12/2023,1700,1800
3132281,8/12/2023 13:25,0,75.29,38.49,0,0,86468,8/12/2023 17:19,8/12/2023,1700,1800
3132668,8/12/2023 14:49,0,146.78,75.05,0,0,10005,8/12/2023 19:11,8/12/2023,1900,2000
3130615,7/12/2023 23:44,0,83.58,42.73,0,0,11363,8/12/2023 13:58,8/12/2023,1400,1500
3131023,8/12/2023 09:00,0,281.3,143.82,0,0,36057,8/12/2023 12:42,8/12/2023,1300,1400
3131433,8/12/2023 10:36,0,140.39,71.78,0,0,169423,8/12/2023 13:52,8/12/2023,1400,1500
3130654,8/12/2023 00:17,0,148.41,75.88,0,0,57117,8/12/2023 11:46,8/12/2023,1100,1200
3130391,7/12/2023 21:49,0,126.65,64.75,0,0,127320,8/12/2023 11:37,8/12/2023,1200,1300
3132944,8/12/2023 15:55,0,93.34,47.73,0,0,204028,8/12/2023 20:51,8/12/2023,2000,2100
3131254,8/12/2023 09:59,0,50.51,25.83,0,0,22506,8/12/2023 13:51,8/12/2023,1300,1400
3132409,8/12/2023 13:52,0,131.36,67.16,0,0,197325,8/12/2023 17:00,8/12/2023,1700,1800
3136477,9/12/2023 15:53,0,268.72,137.39,0,0,166921,9/12/2023 20:35,9/12/2023,2000,2100
3133620,8/12/2023 19:48,1,166.86,85.31,0,0,205414,9/12/2023 09:03,9/12/2023,900,1000
3134254,9/12/2023 02:22,0,250.94,128.3,29.21,14.94,149862,9/12/2023 12:41,9/12/2023,1200,1300
3133679,8/12/2023 20:07,0,156.74,80.14,0,0,51408,9/12/2023 19:03,9/12/2023,1900,2000
3135180,9/12/2023 11:32,0,259.42,132.64,10.97,5.61,8827,9/12/2023 14:40,9/12/2023,1400,1500
3134094,8/12/2023 23:20,0,388.19,198.48,0,0,98797,9/12/2023 12:17,9/12/2023,1200,1300
3133688,8/12/2023 20:10,0,298.43,152.58,2.82,1.44,33460,9/12/2023 10:48,9/12/2023,1100,1200
3125834,6/12/2023 13:46,0,132.43,67.72,0,0,189205,9/12/2023 12:09,9/12/2023,1200,1300
3134410,9/12/2023 08:07,0,96.16,49.17,0,0,13324,9/12/2023 12:02,9/12/2023,1200,1300
3135945,9/12/2023 14:04,0,127.11,64.99,0,0,45603,9/12/2023 18:06,9/12/2023,1800,1900
3136871,9/12/2023 17:43,0,59.01,30.18,0,0,142106,9/12/2023 20:59,9/12/2023,2100,2200
3138059,10/12/2023 09:09,0,185.13,94.65,0,0,103391,10/12/2023 13:25,10/12/2023,1300,1400
3138750,10/12/2023 11:44,0,48.12,24.6,0,0,74300,10/12/2023 14:15,10/12/2023,1500,1600
3138849,10/12/2023 12:02,0,49.6,25.37,0,0,74427,10/12/2023 14:38,10/12/2023,1500,1600
3139818,10/12/2023 15:35,0,83.6,42.75,0,0,17147,10/12/2023 18:16,10/12/2023,1900,2000
