"order_id","user_id","created_at","delay_minutes","delay_bucket","delivery_status","subscription_id","duration_days","subscription_start","subscription_end","has_complaint","is_delayed","is_issue"
2317512,64816,"2023-01-23 17:14:00",-20,ON_TIME,ON_TIME,2,184,"2022-07-28 14:12:00","2023-01-28 13:12:00",0,0,0
2316043,44169,"2023-01-23 10:29:00",-33,ON_TIME,ON_TIME,2,184,"2022-11-21 21:59:00","2023-05-24 22:59:00",0,0,0
2309434,71732,"2023-01-20 16:23:00",-56,ON_TIME,ON_TIME,2,184,"2022-10-09 08:00:00","2023-04-11 08:00:00",0,0,0
2299830,114125,"2023-01-16 22:03:00",-60,ON_TIME,ON_TIME,2,184,"2022-09-27 15:18:00","2023-03-30 15:18:00",0,0,0
2300461,14260,"2023-01-17 10:26:00",-20,ON_TIME,ON_TIME,2,184,"2022-10-30 19:37:00","2023-05-02 20:37:00",0,0,0
2290477,77720,"2023-01-13 12:46:00",-47,ON_TIME,ON_TIME,2,184,"2023-01-13 12:34:00","2023-07-16 13:34:00",0,0,0
2288040,74608,"2023-01-12 13:06:00",-9,ON_TIME,ON_TIME,2,184,"2022-08-03 15:57:00","2023-02-03 14:57:00",0,0,0
2284241,58133,"2023-01-10 23:16:00",-5,ON_TIME,ON_TIME,2,184,"2022-09-19 10:31:00","2023-03-22 09:31:00",0,0,0
2281193,55151,"2023-01-09 19:11:00",-55,ON_TIME,ON_TIME,2,184,"2022-09-21 16:27:00","2023-03-24 15:27:00",0,0,0
2278034,44277,"2023-01-08 14:28:00",-11,ON_TIME,ON_TIME,2,184,"2022-07-18 16:14:00","2023-01-18 15:14:00",0,0,0
2271159,59328,"2023-01-05 16:32:00",-70,ON_TIME,ON_TIME,2,184,"2022-07-09 17:53:00","2023-01-09 16:53:00",0,0,0
2266714,31943,"2023-01-03 20:34:00",-65,ON_TIME,ON_TIME,2,184,"2022-12-27 20:32:00","2023-06-29 21:32:00",0,0,0
2268437,45582,"2023-01-04 14:55:00",-20,ON_TIME,ON_TIME,2,184,"2022-12-06 16:30:00","2023-06-08 17:30:00",0,0,0
2268102,14260,"2023-01-04 13:20:00",-55,ON_TIME,ON_TIME,2,184,"2022-10-30 19:37:00","2023-05-02 20:37:00",0,0,0
3188378,83978,"2023-12-24 11:13:00",-160,ON_TIME,ON_TIME,3,366,"2023-04-29 17:12:00","2024-04-29 16:12:00",0,0,0
3187833,45855,"2023-12-24 07:54:00",-58,ON_TIME,ON_TIME,3,366,"2023-12-10 17:16:00","2024-12-10 17:16:00",0,0,0
3184670,36652,"2023-12-23 11:56:00",-33,ON_TIME,ON_TIME,3,366,"2023-10-06 10:18:00","2024-10-06 09:18:00",0,0,0
3182170,61293,"2023-12-22 20:11:00",19,"16-30 min",LATE,3,366,"2023-01-21 11:35:00","2024-01-22 11:35:00",0,1,1
3174160,7832,"2023-12-21 00:20:00",-65,ON_TIME,ON_TIME,3,366,"2023-08-31 13:48:00","2024-08-31 12:48:00",0,0,0
3147631,20311,"2023-12-13 10:38:00",-46,ON_TIME,ON_TIME,3,366,"2023-01-21 17:19:00","2024-01-22 17:19:00",0,0,0
3135707,8368,"2023-12-09 13:13:00",-60,ON_TIME,ON_TIME,3,366,"2023-11-11 14:06:00","2024-11-11 14:06:00",0,0,0
3121027,70090,"2023-12-05 08:59:00",-55,ON_TIME,ON_TIME,3,366,"2023-01-18 19:02:00","2024-01-19 19:02:00",0,0,0
3092318,148411,"2023-11-26 13:56:00",-14,ON_TIME,ON_TIME,3,366,"2023-03-29 09:45:00","2024-03-29 08:45:00",0,0,0
3088938,8506,"2023-11-25 15:48:00",-79,ON_TIME,ON_TIME,3,366,"2023-01-25 18:04:00","2024-01-26 18:04:00",0,0,0
3058863,41541,"2023-11-16 11:04:00",-14,ON_TIME,ON_TIME,3,366,"2023-01-25 11:20:00","2024-01-26 11:20:00",0,0,0
3058708,20517,"2023-11-16 10:24:00",-55,ON_TIME,ON_TIME,3,366,"2023-05-22 15:48:00","2024-05-22 14:48:00",0,0,0
3050063,70773,"2023-11-13 10:53:00",-16,ON_TIME,ON_TIME,3,366,"2023-01-21 16:00:00","2024-01-22 16:00:00",0,0,0
3033369,58753,"2023-11-08 01:15:00",5,"1-15 min",LATE,3,366,"2022-11-21 11:32:00","2023-11-22 11:32:00",0,1,1
3029893,7804,"2023-11-06 17:53:00",-10,ON_TIME,ON_TIME,3,366,"2023-08-23 12:02:00","2024-08-23 11:02:00",0,0,0
3025884,97749,"2023-11-05 12:34:00",-26,ON_TIME,ON_TIME,3,366,"2022-12-04 17:51:00","2023-12-05 17:51:00",0,0,0
3012275,143726,"2023-10-31 21:46:00",-57,ON_TIME,ON_TIME,3,366,"2022-11-21 19:05:00","2023-11-22 19:05:00",0,0,0
2995726,144559,"2023-10-25 21:26:00",-54,ON_TIME,ON_TIME,3,366,"2023-01-12 16:03:00","2024-01-13 16:03:00",0,0,0
2990590,47734,"2023-10-23 23:21:00",-13,ON_TIME,ON_TIME,3,366,"2022-11-21 18:11:00","2023-11-22 18:11:00",0,0,0
2989445,39753,"2023-10-23 15:03:00",-33,ON_TIME,ON_TIME,3,366,"2023-05-19 11:39:00","2024-05-19 10:39:00",0,0,0
2985735,97749,"2023-10-22 11:30:00",-94,ON_TIME,ON_TIME,3,366,"2022-12-04 17:51:00","2023-12-05 17:51:00",0,0,0
2982553,11364,"2023-10-21 09:41:00",-82,ON_TIME,ON_TIME,3,366,"2023-08-24 10:14:00","2024-08-24 09:14:00",0,0,0
2980507,49211,"2023-10-20 12:38:00",6,"1-15 min",LATE,3,366,"2023-08-07 14:58:00","2024-08-07 13:58:00",0,1,1
2978849,27604,"2023-10-19 18:16:00",3,"1-15 min",LATE,3,366,"2023-06-19 12:55:00","2024-06-19 11:55:00",0,1,1
2957562,47734,"2023-10-12 11:24:00",-61,ON_TIME,ON_TIME,3,366,"2022-11-21 18:11:00","2023-11-22 18:11:00",0,0,0
2957743,91893,"2023-10-12 12:20:00",-13,ON_TIME,ON_TIME,3,366,"2023-04-13 23:39:00","2024-04-13 22:39:00",0,0,0
2944797,66678,"2023-10-07 17:26:00",16,"16-30 min",LATE,3,366,"2023-08-21 13:07:00","2024-08-21 12:07:00",0,1,1
2942502,9125,"2023-10-06 21:34:00",-25,ON_TIME,ON_TIME,3,366,"2023-01-30 15:10:00","2024-01-31 15:10:00",0,0,0
2940132,9287,"2023-10-06 08:23:00",27,"16-30 min",LATE,3,366,"2023-05-01 14:26:00","2024-05-01 13:26:00",0,1,1
2934137,118551,"2023-10-03 17:38:00",-81,ON_TIME,ON_TIME,3,366,"2023-05-26 08:34:00","2024-05-26 07:34:00",0,0,0
2929336,43704,"2023-10-01 23:40:00",-58,ON_TIME,ON_TIME,3,366,"2023-04-20 20:38:00","2024-04-20 19:38:00",0,0,0
2927312,21545,"2023-10-01 10:57:00",-45,ON_TIME,ON_TIME,3,366,"2023-02-24 08:02:00","2024-02-25 08:02:00",0,0,0
2926126,43267,"2023-09-30 19:24:00",-61,ON_TIME,ON_TIME,3,366,"2023-07-25 13:00:00","2024-07-25 12:00:00",0,0,0
2927083,48323,"2023-10-01 09:54:00",-94,ON_TIME,ON_TIME,3,366,"2022-12-13 18:05:00","2023-12-14 18:05:00",0,0,0
2889666,9676,"2023-09-16 14:57:00",-27,ON_TIME,ON_TIME,3,366,"2023-03-11 13:30:00","2024-03-11 13:30:00",0,0,0
2883543,8359,"2023-09-14 11:05:00",-58,ON_TIME,ON_TIME,3,366,"2023-05-16 10:44:00","2024-05-16 09:44:00",0,0,0
2874350,92905,"2023-09-10 14:57:00",-63,ON_TIME,ON_TIME,3,366,"2023-02-26 15:04:00","2024-02-27 15:04:00",0,0,0
2870386,69381,"2023-09-08 21:04:00",-41,ON_TIME,ON_TIME,3,366,"2023-05-22 18:02:00","2024-05-22 17:02:00",0,0,0
2854330,9125,"2023-09-02 09:40:00",-64,ON_TIME,ON_TIME,3,366,"2023-01-30 15:10:00","2024-01-31 15:10:00",0,0,0
2845939,70773,"2023-08-29 14:35:00",-55,ON_TIME,ON_TIME,3,366,"2023-01-21 16:00:00","2024-01-22 16:00:00",0,0,0
2837921,10069,"2023-08-25 23:24:00",-48,ON_TIME,ON_TIME,3,366,"2023-03-14 12:44:00","2024-03-14 12:44:00",0,0,0
2827226,39753,"2023-08-21 12:50:00",-28,ON_TIME,ON_TIME,3,366,"2023-05-19 11:39:00","2024-05-19 10:39:00",0,0,0
2821644,21378,"2023-08-19 01:24:00",-93,ON_TIME,ON_TIME,3,366,"2023-02-20 09:03:00","2024-02-21 09:03:00",0,0,0
2819468,70773,"2023-08-18 07:10:00",-59,ON_TIME,ON_TIME,3,366,"2023-01-21 16:00:00","2024-01-22 16:00:00",0,0,0
2807677,131817,"2023-08-12 17:49:00",-59,ON_TIME,ON_TIME,3,366,"2022-11-03 10:26:00","2023-11-04 10:26:00",0,0,0
2808207,8506,"2023-08-12 23:42:00",-3,ON_TIME,ON_TIME,3,366,"2023-01-25 18:04:00","2024-01-26 18:04:00",0,0,0
2799407,21545,"2023-08-08 23:35:00",-55,ON_TIME,ON_TIME,3,366,"2023-02-24 08:02:00","2024-02-25 08:02:00",0,0,0
2782383,68949,"2023-08-01 13:13:00",-78,ON_TIME,ON_TIME,3,366,"2022-10-22 21:19:00","2023-10-23 21:19:00",0,0,0
2777372,36154,"2023-07-30 10:37:00",-13,ON_TIME,ON_TIME,3,366,"2022-08-10 13:51:00","2023-08-11 13:51:00",0,0,0
2774915,100238,"2023-07-29 08:12:00",-49,ON_TIME,ON_TIME,3,366,"2022-10-29 12:15:00","2023-10-30 11:15:00",0,0,0
2768622,100238,"2023-07-26 02:26:00",-34,ON_TIME,ON_TIME,3,366,"2022-10-29 12:15:00","2023-10-30 11:15:00",0,0,0
2759209,24273,"2023-07-21 18:43:00",-14,ON_TIME,ON_TIME,3,366,"2023-04-11 19:48:00","2024-04-11 18:48:00",0,0,0
2738831,131817,"2023-07-12 17:10:00",-26,ON_TIME,ON_TIME,3,366,"2022-11-03 10:26:00","2023-11-04 10:26:00",0,0,0
2739507,21622,"2023-07-13 02:17:00",-51,ON_TIME,ON_TIME,3,366,"2023-01-24 11:57:00","2024-01-25 11:57:00",0,0,0
2731361,39753,"2023-07-09 10:38:00",-22,ON_TIME,ON_TIME,3,366,"2023-05-19 11:39:00","2024-05-19 10:39:00",0,0,0
2728684,30194,"2023-07-07 22:16:00",-16,ON_TIME,ON_TIME,3,366,"2022-11-26 07:14:00","2023-11-27 07:14:00",0,0,0
2728587,131817,"2023-07-07 21:11:00",-103,ON_TIME,ON_TIME,3,366,"2022-11-03 10:26:00","2023-11-04 10:26:00",0,0,0
2726459,61216,"2023-07-06 22:17:00",-53,ON_TIME,ON_TIME,3,366,"2022-08-09 14:09:00","2023-08-10 14:09:00",0,0,0
2720828,33446,"2023-07-04 11:58:00",-70,ON_TIME,ON_TIME,3,366,"2022-10-13 14:51:00","2023-10-14 14:51:00",0,0,0
2699482,97046,"2023-06-24 14:22:00",-30,ON_TIME,ON_TIME,3,366,"2022-07-07 20:45:00","2023-07-08 20:45:00",0,0,0
2665260,10625,"2023-06-09 17:05:00",26,"16-30 min",LATE,3,366,"2022-08-14 08:46:00","2023-08-15 08:46:00",0,1,1
2662585,70773,"2023-06-08 14:39:00",-52,ON_TIME,ON_TIME,3,366,"2023-01-21 16:00:00","2024-01-22 16:00:00",0,0,0
2589026,68786,"2023-05-09 10:57:00",-46,ON_TIME,ON_TIME,3,366,"2022-11-10 15:47:00","2023-11-11 15:47:00",0,0,0
2587362,91424,"2023-05-08 16:04:00",-36,ON_TIME,ON_TIME,3,366,"2023-03-25 17:00:00","2024-03-25 17:00:00",0,0,0
2576613,29960,"2023-05-04 06:37:00",-28,ON_TIME,ON_TIME,3,366,"2023-01-21 18:50:00","2024-01-22 18:50:00",0,0,0
2568991,35912,"2023-04-30 22:51:00",-60,ON_TIME,ON_TIME,3,366,"2023-01-26 22:01:00","2024-01-27 22:01:00",0,0,0
2567065,58723,"2023-04-30 10:32:00",-50,ON_TIME,ON_TIME,3,366,"2022-11-26 11:17:00","2023-11-27 11:17:00",0,0,0
2565129,47648,"2023-04-29 12:43:00",-25,ON_TIME,ON_TIME,3,366,"2023-03-19 10:01:00","2024-03-19 10:01:00",0,0,0
2554351,40691,"2023-04-24 20:37:00",-56,ON_TIME,ON_TIME,3,366,"2023-03-06 07:44:00","2024-03-06 07:44:00",0,0,0
2534009,143709,"2023-04-16 22:34:00",-60,ON_TIME,ON_TIME,3,366,"2022-05-19 15:02:00","2023-05-20 15:02:00",0,0,0
2530750,10069,"2023-04-14 16:14:00",-56,ON_TIME,ON_TIME,3,366,"2023-03-14 12:44:00","2024-03-14 12:44:00",0,0,0
2528974,24273,"2023-04-14 06:21:00",-75,ON_TIME,ON_TIME,3,366,"2023-04-11 19:48:00","2024-04-11 18:48:00",0,0,0
2520719,61293,"2023-04-10 20:53:00",-19,ON_TIME,ON_TIME,3,366,"2023-01-21 11:35:00","2024-01-22 11:35:00",0,0,0
2501749,47917,"2023-04-03 19:47:00",-55,ON_TIME,ON_TIME,3,366,"2022-05-20 14:15:00","2023-05-21 14:15:00",0,0,0
2485763,50117,"2023-03-28 17:20:00",17,"16-30 min",LATE,3,366,"2022-09-04 09:49:00","2023-09-05 09:49:00",0,1,1
2482597,71667,"2023-03-27 15:24:00",-29,ON_TIME,ON_TIME,3,366,"2022-11-30 15:53:00","2023-12-01 15:53:00",0,0,0
2480996,21622,"2023-03-27 01:43:00",-54,ON_TIME,ON_TIME,3,366,"2023-01-24 11:57:00","2024-01-25 11:57:00",0,0,0
2464899,70773,"2023-03-20 13:26:00",-3,ON_TIME,ON_TIME,3,366,"2023-01-21 16:00:00","2024-01-22 16:00:00",0,0,0
2463284,17160,"2023-03-19 18:53:00",-17,ON_TIME,ON_TIME,3,366,"2022-05-12 13:06:00","2023-05-13 13:06:00",0,0,0
2444156,10583,"2023-03-12 13:39:00",-79,ON_TIME,ON_TIME,3,366,"2022-08-16 06:23:00","2023-08-17 06:23:00",0,0,0
2433240,10625,"2023-03-08 13:23:00",-10,ON_TIME,ON_TIME,3,366,"2022-08-14 08:46:00","2023-08-15 08:46:00",0,0,0
2403795,35912,"2023-02-25 09:30:00",-32,ON_TIME,ON_TIME,3,366,"2023-01-26 22:01:00","2024-01-27 22:01:00",0,0,0
2394154,59342,"2023-02-21 02:00:00",-53,ON_TIME,ON_TIME,3,366,"2022-08-20 10:27:00","2023-08-21 10:27:00",0,0,0
2354010,69488,"2023-02-06 08:14:00",-18,ON_TIME,ON_TIME,3,366,"2022-02-13 14:41:00","2023-02-14 14:41:00",0,0,0
2348795,115214,"2023-02-04 12:31:00",-31,ON_TIME,ON_TIME,3,366,"2022-09-27 15:10:00","2023-09-28 15:10:00",0,0,0
2347621,46005,"2023-02-03 21:33:00",-23,ON_TIME,ON_TIME,3,366,"2022-12-19 16:10:00","2023-12-20 16:10:00",0,0,0
2325817,59291,"2023-01-26 21:12:00",-51,ON_TIME,ON_TIME,3,366,"2022-08-09 12:24:00","2023-08-10 12:24:00",0,0,0
2325282,26023,"2023-01-26 17:23:00",-31,ON_TIME,ON_TIME,3,366,"2023-01-25 15:51:00","2024-01-26 15:51:00",0,0,0
2311700,61928,"2023-01-21 14:36:00",-39,ON_TIME,ON_TIME,3,366,"2022-04-08 20:27:00","2023-04-09 20:27:00",0,0,0
2302591,22506,"2023-01-18 09:09:00",-68,ON_TIME,ON_TIME,3,366,"2022-02-22 18:42:00","2023-02-23 18:42:00",0,0,0
2290908,26972,"2023-01-13 14:52:00",-65,ON_TIME,ON_TIME,3,366,"2022-01-31 12:36:00","2023-02-01 12:36:00",0,0,0
2285195,50893,"2023-01-11 12:37:00",-13,ON_TIME,ON_TIME,3,366,"2022-09-17 18:19:00","2023-09-18 18:19:00",0,0,0
2502145,140498,"2023-04-03 23:01:00",46,"31-60 min",LATE,3,366,"2023-01-22 19:32:00","2024-01-23 19:32:00",0,1,1
2319679,33446,"2023-01-24 14:50:00",43,"31-60 min",LATE,3,366,"2022-10-13 14:51:00","2023-10-14 14:51:00",0,1,1
2978092,29549,"2023-10-19 14:13:00",40,"31-60 min",LATE,3,366,"2023-10-10 17:22:00","2024-10-10 16:22:00",0,1,1
3098959,47734,"2023-11-28 13:06:00",26,"16-30 min",LATE,3,366,"2023-11-22 18:11:00","2024-11-22 18:11:00",0,1,1
2395745,36972,"2023-02-21 17:55:00",15,"1-15 min",LATE,3,366,"2022-02-23 09:56:00","2023-02-24 09:56:00",0,1,1
3020304,59930,"2023-11-03 16:02:00",14,"1-15 min",LATE,3,366,"2023-01-26 15:44:00","2024-01-27 15:44:00",0,1,1
2986397,50457,"2023-10-22 14:12:00",11,"1-15 min",LATE,3,366,"2023-02-01 13:21:00","2024-02-02 13:21:00",0,1,1
2597973,29762,"2023-05-12 15:38:00",8,"1-15 min",LATE,3,366,"2022-08-31 14:36:00","2023-09-01 14:36:00",0,1,1
2351332,148380,"2023-02-05 10:32:00",8,"1-15 min",LATE,3,366,"2022-09-07 10:02:00","2023-09-08 10:02:00",0,1,1
2487226,9406,"2023-03-29 11:33:00",5,"1-15 min",LATE,3,366,"2022-09-16 11:43:00","2023-09-17 11:43:00",0,1,1
3206583,165240,"2023-12-31 09:46:00",-68,ON_TIME,ON_TIME,3,366,"2023-07-08 10:54:00","2024-07-08 09:54:00",0,0,0
3182232,35472,"2023-12-22 20:24:00",-51,ON_TIME,ON_TIME,3,366,"2023-01-24 20:01:00","2024-01-25 20:01:00",0,0,0
3169579,143726,"2023-12-19 17:14:00",-1,ON_TIME,ON_TIME,3,366,"2023-11-29 16:43:00","2024-11-29 16:43:00",0,0,0
3156403,21545,"2023-12-15 20:15:00",-62,ON_TIME,ON_TIME,3,366,"2023-02-24 08:02:00","2024-02-25 08:02:00",0,0,0
3159216,47734,"2023-12-16 14:38:00",-38,ON_TIME,ON_TIME,3,366,"2023-11-22 18:11:00","2024-11-22 18:11:00",0,0,0
3142149,50457,"2023-12-11 12:25:00",-53,ON_TIME,ON_TIME,3,366,"2023-02-01 13:21:00","2024-02-02 13:21:00",0,0,0
3138189,46259,"2023-12-10 09:48:00",-52,ON_TIME,ON_TIME,3,366,"2023-02-12 20:20:00","2024-02-13 20:20:00",0,0,0
3053866,47734,"2023-11-14 15:19:00",-61,ON_TIME,ON_TIME,3,366,"2022-11-21 18:11:00","2023-11-22 18:11:00",0,0,0
3052509,11333,"2023-11-14 08:41:00",-83,ON_TIME,ON_TIME,3,366,"2023-08-29 08:30:00","2024-08-29 07:30:00",0,0,0
3108739,47734,"2023-12-01 13:17:00",-63,ON_TIME,ON_TIME,3,366,"2023-11-22 18:11:00","2024-11-22 18:11:00",0,0,0
3024103,66678,"2023-11-04 17:16:00",-26,ON_TIME,ON_TIME,3,366,"2023-08-21 13:07:00","2024-08-21 12:07:00",0,0,0
3101514,29762,"2023-11-29 10:14:00",-44,ON_TIME,ON_TIME,3,366,"2023-09-05 15:51:00","2024-09-05 14:51:00",0,0,0
3098315,21545,"2023-11-28 10:43:00",-42,ON_TIME,ON_TIME,3,366,"2023-02-24 08:02:00","2024-02-25 08:02:00",0,0,0
3090434,64105,"2023-11-26 03:31:00",-10,ON_TIME,ON_TIME,3,366,"2023-08-18 16:47:00","2024-08-18 15:47:00",0,0,0
3077360,16159,"2023-11-22 10:49:00",-89,ON_TIME,ON_TIME,3,366,"2023-06-04 11:24:00","2024-06-04 10:24:00",0,0,0
3067475,55126,"2023-11-18 21:55:00",-40,ON_TIME,ON_TIME,3,366,"2023-05-31 22:27:00","2024-05-31 21:27:00",0,0,0
3066961,43267,"2023-11-18 18:14:00",-31,ON_TIME,ON_TIME,3,366,"2023-07-25 13:00:00","2024-07-25 12:00:00",0,0,0
3065541,162810,"2023-11-18 12:38:00",-54,ON_TIME,ON_TIME,3,366,"2023-06-19 19:07:00","2024-06-19 18:07:00",0,0,0
3051982,59635,"2023-11-13 21:39:00",-20,ON_TIME,ON_TIME,3,366,"2023-10-07 09:13:00","2024-10-07 08:13:00",0,0,0
3041522,29762,"2023-11-10 15:51:00",-46,ON_TIME,ON_TIME,3,366,"2023-09-05 15:51:00","2024-09-05 14:51:00",0,0,0
3038035,29762,"2023-11-09 13:54:00",-61,ON_TIME,ON_TIME,3,366,"2023-09-05 15:51:00","2024-09-05 14:51:00",0,0,0
3023661,64105,"2023-11-04 14:59:00",-10,ON_TIME,ON_TIME,3,366,"2023-08-18 16:47:00","2024-08-18 15:47:00",0,0,0
3016600,43267,"2023-11-02 12:59:00",-12,ON_TIME,ON_TIME,3,366,"2023-07-25 13:00:00","2024-07-25 12:00:00",0,0,0
3005731,54957,"2023-10-29 13:46:00",-76,ON_TIME,ON_TIME,3,366,"2023-08-21 16:34:00","2024-08-21 15:34:00",0,0,0
2989489,47734,"2023-10-23 15:17:00",-13,ON_TIME,ON_TIME,3,366,"2022-11-21 18:11:00","2023-11-22 18:11:00",0,0,0
2984129,11670,"2023-10-21 17:01:00",-44,ON_TIME,ON_TIME,3,366,"2023-02-26 16:45:00","2024-02-27 16:45:00",0,0,0
2979230,35472,"2023-10-19 21:19:00",-61,ON_TIME,ON_TIME,3,366,"2023-01-24 20:01:00","2024-01-25 20:01:00",0,0,0
2961079,34827,"2023-10-13 15:45:00",-42,ON_TIME,ON_TIME,3,366,"2023-09-02 19:07:00","2024-09-02 18:07:00",0,0,0
2960198,57564,"2023-10-13 11:26:00",-37,ON_TIME,ON_TIME,3,366,"2023-05-25 20:12:00","2024-05-25 19:12:00",0,0,0
2957684,165240,"2023-10-12 12:01:00",-41,ON_TIME,ON_TIME,3,366,"2023-07-08 10:54:00","2024-07-08 09:54:00",0,0,0
2915179,18263,"2023-09-26 15:56:00",-50,ON_TIME,ON_TIME,3,366,"2023-07-25 11:17:00","2024-07-25 10:17:00",0,0,0
2905629,16159,"2023-09-23 01:02:00",-90,ON_TIME,ON_TIME,3,366,"2023-06-04 11:24:00","2024-06-04 10:24:00",0,0,0
2899235,165240,"2023-09-20 12:36:00",-82,ON_TIME,ON_TIME,3,366,"2023-07-08 10:54:00","2024-07-08 09:54:00",0,0,0
2865769,40935,"2023-09-06 22:21:00",-11,ON_TIME,ON_TIME,3,366,"2023-08-17 15:17:00","2024-08-17 14:17:00",0,0,0
2852797,36972,"2023-09-01 13:47:00",-16,ON_TIME,ON_TIME,3,366,"2023-02-24 09:56:00","2024-02-25 09:56:00",0,0,0
2839666,66487,"2023-08-26 18:02:00",-99,ON_TIME,ON_TIME,3,366,"2023-04-23 19:38:00","2024-04-23 18:38:00",0,0,0
2814580,54054,"2023-08-15 19:15:00",-83,ON_TIME,ON_TIME,3,366,"2023-07-01 16:29:00","2024-07-01 15:29:00",0,0,0
2812921,64052,"2023-08-15 08:47:00",-70,ON_TIME,ON_TIME,3,366,"2023-08-04 17:34:00","2024-08-04 16:34:00",0,0,0
2803351,129531,"2023-08-10 17:14:00",-58,ON_TIME,ON_TIME,3,366,"2023-02-22 18:43:00","2024-02-23 18:43:00",0,0,0
2792910,34883,"2023-08-06 09:16:00",-28,ON_TIME,ON_TIME,3,366,"2022-08-08 15:02:00","2023-08-09 15:02:00",0,0,0
2792580,29762,"2023-08-05 22:44:00",-22,ON_TIME,ON_TIME,3,366,"2022-08-31 14:36:00","2023-09-01 14:36:00",0,0,0
2778766,53841,"2023-07-30 19:06:00",-73,ON_TIME,ON_TIME,3,366,"2023-05-18 11:13:00","2024-05-18 10:13:00",0,0,0
2773693,148411,"2023-07-28 13:45:00",-32,ON_TIME,ON_TIME,3,366,"2023-03-29 09:45:00","2024-03-29 08:45:00",0,0,0
2768200,64835,"2023-07-25 19:19:00",-81,ON_TIME,ON_TIME,3,366,"2023-04-09 21:35:00","2024-04-09 20:35:00",0,0,0
2781375,121165,"2023-07-31 22:48:00",-8,ON_TIME,ON_TIME,3,366,"2022-11-24 16:49:00","2023-11-25 16:49:00",0,0,0
2746138,29762,"2023-07-15 22:41:00",-57,ON_TIME,ON_TIME,3,366,"2022-08-31 14:36:00","2023-09-01 14:36:00",0,0,0
2741207,53841,"2023-07-13 17:46:00",-34,ON_TIME,ON_TIME,3,366,"2023-05-18 11:13:00","2024-05-18 10:13:00",0,0,0
2733350,21545,"2023-07-10 08:51:00",-32,ON_TIME,ON_TIME,3,366,"2023-02-24 08:02:00","2024-02-25 08:02:00",0,0,0
2732248,10625,"2023-07-09 15:35:00",-20,ON_TIME,ON_TIME,3,366,"2022-08-14 08:46:00","2023-08-15 08:46:00",0,0,0
2732526,55947,"2023-07-09 17:16:00",-25,ON_TIME,ON_TIME,3,366,"2022-11-11 11:24:00","2023-11-12 11:24:00",0,0,0
2727164,43267,"2023-07-07 10:57:00",-25,ON_TIME,ON_TIME,3,366,"2022-07-24 13:00:00","2023-07-25 13:00:00",0,0,0
2721511,71667,"2023-07-04 16:18:00",-68,ON_TIME,ON_TIME,3,366,"2022-11-30 15:53:00","2023-12-01 15:53:00",0,0,0
2696607,10625,"2023-06-23 09:17:00",-32,ON_TIME,ON_TIME,3,366,"2022-08-14 08:46:00","2023-08-15 08:46:00",0,0,0
2690376,53841,"2023-06-20 08:29:00",-54,ON_TIME,ON_TIME,3,366,"2023-05-18 11:13:00","2024-05-18 10:13:00",0,0,0
2683360,129179,"2023-06-17 09:40:00",-13,ON_TIME,ON_TIME,3,366,"2023-03-06 12:37:00","2024-03-06 12:37:00",0,0,0
2671886,97002,"2023-06-12 13:17:00",-67,ON_TIME,ON_TIME,3,366,"2022-08-08 10:58:00","2023-08-09 10:58:00",0,0,0
2669449,96456,"2023-06-11 13:23:00",-8,ON_TIME,ON_TIME,3,366,"2023-04-07 19:32:00","2024-04-07 18:32:00",0,0,0
2664628,33446,"2023-06-09 13:26:00",-59,ON_TIME,ON_TIME,3,366,"2022-10-13 14:51:00","2023-10-14 14:51:00",0,0,0
2659029,59930,"2023-06-06 23:44:00",-26,ON_TIME,ON_TIME,3,366,"2023-01-26 15:44:00","2024-01-27 15:44:00",0,0,0
2654605,143726,"2023-06-05 06:23:00",-19,ON_TIME,ON_TIME,3,366,"2022-11-21 19:05:00","2023-11-22 19:05:00",0,0,0
2648466,47734,"2023-06-02 15:45:00",-60,ON_TIME,ON_TIME,3,366,"2022-11-21 18:11:00","2023-11-22 18:11:00",0,0,0
2642877,40813,"2023-05-31 11:14:00",-81,ON_TIME,ON_TIME,3,366,"2023-04-11 19:09:00","2024-04-11 18:09:00",0,0,0
2636046,109591,"2023-05-28 12:37:00",-30,ON_TIME,ON_TIME,3,366,"2023-04-10 10:04:00","2024-04-10 09:04:00",0,0,0
2636562,147384,"2023-05-28 14:34:00",-45,ON_TIME,ON_TIME,3,366,"2022-11-22 09:56:00","2023-11-23 09:56:00",0,0,0
2621043,146218,"2023-05-21 18:43:00",-17,ON_TIME,ON_TIME,3,366,"2022-08-03 20:31:00","2023-08-04 20:31:00",0,0,0
2612428,30015,"2023-05-18 10:53:00",-43,ON_TIME,ON_TIME,3,366,"2023-05-01 11:42:00","2024-05-01 10:42:00",0,0,0
2566676,46259,"2023-04-30 01:29:00",-96,ON_TIME,ON_TIME,3,366,"2023-02-12 20:20:00","2024-02-13 20:20:00",0,0,0
2508590,94328,"2023-04-06 10:44:00",-24,ON_TIME,ON_TIME,3,366,"2022-10-31 13:20:00","2023-11-01 13:20:00",0,0,0
2546507,121165,"2023-04-21 17:28:00",-56,ON_TIME,ON_TIME,3,366,"2022-11-24 16:49:00","2023-11-25 16:49:00",0,0,0
2546980,43704,"2023-04-21 21:40:00",-9,ON_TIME,ON_TIME,3,366,"2023-04-20 20:38:00","2024-04-20 19:38:00",0,0,0
